NOP_method,CC_method,ATFD_method,FDP_method,CM_method,MAXNESTING_method,LOC_method,CYCLO_method,NMCS_method,NOLV_method,MaMCL_method,NOAV_method,LAA_method,FANOUT_method,CFNAMM_method,ATLD_method,CINT_method,MeMCL_method,CDISP_method,NOII_type,NOAM_type,NOCS_type,NOM_type,NMO_type,ATFD_type,FANOUT_type,NOMNAMM_type,NOA_type,NIM_type,DIT_type,LOC_type,LOCNAMM_type,CFNAMM_type,TCC_type,NOPA_type,CBO_type,RFC_type,NOC_type,WMC_type,LCOM5_type,WOC_type,WMCNAMM_type,AMW_type,AMWNAMM_type,NOCS_package,NOMNAMM_package,NOI_package,LOC_package,NOM_package,NOPK_project,NOCS_project,NOI_project,NOM_project,NOMNAMM_project,LOC_project,is_long_parameters_list
0.0,0.0,0.030303030303030304,0.09090909090909091,0.0,0.2857142857142857,0.039525691699604744,0.020833333333333332,0.0,0.027777777777777776,0.0,0.029411764705882353,0.5,0.06666666666666667,0.03125,0.05555555555555555,0.029411764705882353,0.0,1.0,0.05357142857142857,0.04098360655737705,0.0,0.0407239819004525,0.01694915254237288,0.028901734104046242,0.028985507246376812,0.03289473684210526,0.0330188679245283,0.0017331022530329288,0.2857142857142857,0.0238006693938267,0.019693654266958426,0.0006810091317133571,0.047619048,0.0048543689320388345,0.04827586206896552,0.023391812865497075,0.10526315789473684,0.017621145374449337,0.49206349200000005,0.625,0.012987012987012988,0.02909698995974319,0.12378048777846147,0.39560439560439564,0.49458823529411766,0.010752688172043012,0.4862074313695079,0.6434236615994712,0.48461538461538456,0.6673970201577564,0.9999999999999999,0.8706963299437362,0.8565051953753842,0.832480826789445,0
0.0,0.6875,0.030303030303030304,0.09090909090909091,1.0,0.14285714285714285,0.011857707509881422,0.0,0.0,0.0,0.0,0.029411764705882353,1.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.017857142857142856,0.04098360655737705,0.045454545454545456,0.06787330316742082,0.01694915254237288,0.005780346820809248,0.028985507246376812,0.07236842105263158,0.04716981132075471,0.0017331022530329288,0.2857142857142857,0.0740052063964299,0.08485290542183321,0.0004952793685188052,0.35164835200000005,0.0048543689320388345,0.027586206896551724,0.03070175438596491,0.05263157894736842,0.06754772393538913,0.44333333350000004,0.8,0.0705009276437848,0.18791806015667473,0.30543237248054794,0.5164835164835165,0.35152941176470587,0.11827956989247312,0.37888019852436133,0.2617316589557171,0.48461538461538456,0.6673970201577564,0.9999999999999999,0.8706963299437362,0.8565051953753842,0.832480826789445,0
0.0,0.0,0.030303030303030304,0.09090909090909091,0.0,0.14285714285714285,0.015810276679841896,0.0,0.0,0.0,0.0,0.044117647058823525,1.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.00819672131147541,0.09090909090909091,0.23076923076923078,0.00847457627118644,0.017341040462427744,0.043478260869565216,0.3355263157894737,0.05660377358490566,0.0017331022530329288,0.2857142857142857,0.114540721457791,0.14952589350838802,0.004333694474539545,0.032156863,0.019417475728155338,0.034482758620689655,0.09064327485380116,0.05263157894736842,0.1541850220264317,0.484477124,0.9444444445,0.19480519480519481,0.10072034981588487,0.18203012904956675,0.5164835164835165,0.35152941176470587,0.11827956989247312,0.37888019852436133,0.2617316589557171,0.48461538461538456,0.6673970201577564,0.9999999999999999,0.8706963299437362,0.8565051953753842,0.832480826789445,0
0.0625,0.8125,0.030303030303030304,0.09090909090909091,0.6842105263157894,0.2857142857142857,0.03162055335968379,0.020833333333333332,0.0,0.027777777777777776,0.0,0.044117647058823525,1.0,0.06666666666666667,0.03125,0.1111111111111111,0.029411764705882353,0.0,1.0,0.017857142857142856,0.01639344262295082,0.0,0.12217194570135749,0.0,0.0,0.007246376811594203,0.17105263157894735,0.009433962264150943,0.0,0.2857142857142857,0.03439940498326515,0.03987357160223681,0.00041789196718774183,0.005291005,0.0,0.1724137931034483,0.04093567251461988,0.15789473684210525,0.041116005873715125,0.4814814815,0.0,0.05009276437847866,0.003463927403871317,0.09181519693772236,0.25274725274725274,0.5825882352941176,1.0,0.4051359315799969,0.5432914738929279,0.48461538461538456,0.6673970201577564,0.9999999999999999,0.8706963299437362,0.8565051953753842,0.832480826789445,0
0.0,0.0,0.030303030303030304,0.09090909090909091,0.0,0.14285714285714285,0.011857707509881422,0.0,0.0,0.0,0.0,0.029411764705882353,1.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.01639344262295082,0.0,0.01809954751131222,0.03389830508474576,0.005780346820809248,0.0,0.019736842105263157,0.018867924528301886,0.008665511265164644,0.5714285714285714,0.015247303830420231,0.01264283977631899,0.00013155858226280762,0.5,0.0,0.034482758620689655,0.017543859649122806,0.05263157894736842,0.010279001468428781,0.46875,0.75,0.0074211502782931356,0.05819397991948638,0.11788617880715842,0.25274725274725274,0.5825882352941176,1.0,0.4051359315799969,0.5432914738929279,0.48461538461538456,0.6673970201577564,0.9999999999999999,0.8706963299437362,0.8565051953753842,0.832480826789445,0
0.0625,0.0,0.030303030303030304,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.014705882352941176,0.5,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.05357142857142857,0.03278688524590164,0.0,0.05429864253393666,0.0,0.04046242774566474,0.0,0.05921052631578947,0.0330188679245283,0.0,0.0,0.02194124209743399,0.023826890347678095,0.0,0.0,0.03398058252427184,0.027586206896551724,0.017543859649122806,0.05263157894736842,0.017621145374449337,0.5416666665,0.5,0.016697588126159554,0.0,0.08841463412747248,0.25274725274725274,0.5825882352941176,1.0,0.4051359315799969,0.5432914738929279,0.48461538461538456,0.6673970201577564,0.9999999999999999,0.8706963299437362,0.8565051953753842,0.832480826789445,0
0.0,0.0,0.030303030303030304,0.09090909090909091,0.0,0.14285714285714285,0.011857707509881422,0.0,0.0,0.0,0.0,0.029411764705882353,1.0,0.0,0.015625,0.1111111111111111,0.0,0.0,0.0,0.017857142857142856,0.12295081967213116,0.0,0.22624434389140272,0.0,0.0,0.007246376811594203,0.23684210526315788,0.0047169811320754715,0.0,0.2857142857142857,0.05094830792116028,0.0449793338195964,0.014541092710106795,0.43102040799999997,0.0,0.12413793103448276,0.12280701754385964,0.10526315789473684,0.07488986784140969,0.18,0.0,0.0686456400742115,0.0019017640363440669,0.09087059620621663,0.25274725274725274,0.5825882352941176,1.0,0.4051359315799969,0.5432914738929279,0.48461538461538456,0.6673970201577564,0.9999999999999999,0.8706963299437362,0.8565051953753842,0.832480826789445,0
0.0,0.0,0.030303030303030304,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,0.5,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.017857142857142856,0.0,0.0,0.04524886877828055,0.0,0.0,0.0,0.07236842105263158,0.0,0.0,0.0,0.01859427296392711,0.025528811086797956,0.0,0.0,0.0,0.05517241379310345,0.014619883040935672,0.05263157894736842,0.014684287812041117,0.0,0.5,0.020408163265306124,0.0,0.08841463412747248,0.027472527472527472,0.02211764705882353,0.11827956989247312,0.01632951498903242,0.023463317911434238,0.48461538461538456,0.6673970201577564,0.9999999999999999,0.8706963299437362,0.8565051953753842,0.832480826789445,0
0.0,0.0625,0.030303030303030304,0.09090909090909091,0.05263157894736842,0.14285714285714285,0.02766798418972332,0.0,0.0,0.0,0.0,0.044117647058823525,1.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.00819672131147541,0.0,0.013574660633484163,0.00847457627118644,0.023121387283236993,0.028985507246376812,0.019736842105263157,0.03773584905660377,0.0017331022530329288,0.2857142857142857,0.021011528449237635,0.01337223437879893,0.000820306454109271,1.0,0.0,0.034482758620689655,0.023391812865497075,0.05263157894736842,0.01908957415565345,0.5833333335,1.0,0.0055658627087198514,0.24247491633119317,0.08841463412747248,0.24175824175824182,0.12188235294117647,0.06451612903225806,0.1763454678394966,0.09484467944481163,0.48461538461538456,0.6673970201577564,0.9999999999999999,0.8706963299437362,0.8565051953753842,0.832480826789445,0
0.0625,0.0,0.12121212121212122,0.18181818181818182,0.0,0.2857142857142857,0.0909090909090909,0.0625,0.0,0.05555555555555555,0.0,0.08823529411764706,0.5,0.06666666666666667,0.03125,0.05555555555555555,0.029411764705882353,0.0,1.0,0.0,0.04098360655737705,0.2272727272727273,0.15384615384615385,0.00847457627118644,0.5549132947976878,0.35507246376811596,0.19736842105263158,0.15566037735849056,0.08318890814558058,0.42857142857142855,0.49330606173298625,0.5983467055677122,0.07079399473765671,0.258064516,0.014563106796116504,0.5793103448275863,0.40058479532163743,0.05263157894736842,0.3832599118942731,0.48083778950000006,0.7,0.4285714285714286,0.6290492115383497,0.6807926827815381,0.4340659340659341,0.23858823529411766,0.25806451612903225,0.4603505195754769,0.19497686715135493,0.48461538461538456,0.6673970201577564,0.9999999999999999,0.8706963299437362,0.8565051953753842,0.832480826789445,0
0.0,0.0,0.030303030303030304,0.09090909090909091,0.0,0.14285714285714285,0.015810276679841896,0.0,0.0,0.0,0.0,0.029411764705882353,1.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.009049773755656108,0.025423728813559324,0.0,0.0,0.019736842105263157,0.0047169811320754715,0.06065857885615251,0.5714285714285714,0.003718854592785422,0.006078288353999514,0.0,1.0,0.0,0.041379310344827586,0.06578947368421052,0.05263157894736842,0.0029368575624082226,0.0,1.0,0.0055658627087198514,0.0,0.08841463412747248,0.12087912087912088,0.06964705882352941,0.010752688172043012,0.04624110960937673,0.062458691341705216,0.48461538461538456,0.6673970201577564,0.9999999999999999,0.8706963299437362,0.8565051953753842,0.832480826789445,0
0.0,0.0,0.030303030303030304,0.09090909090909091,0.0,0.14285714285714285,0.011857707509881422,0.0,0.0,0.0,0.0,0.029411764705882353,1.0,0.0,0.015625,0.1111111111111111,0.0,0.0,0.0,0.017857142857142856,0.0,0.0,0.13122171945701358,0.01694915254237288,0.023121387283236993,0.028985507246376812,0.19736842105263158,0.009433962264150943,0.0017331022530329288,0.2857142857142857,0.04946076608404611,0.06588864575735473,0.007452406748181396,0.86453202,0.0,0.10344827586206896,0.08625730994152046,0.05263157894736842,0.04698972099853157,0.2844827585,1.0,0.061224489795918366,0.009698996653247735,0.09725609754021974,0.1043956043956044,0.06823529411764706,0.03225806451612903,0.07409212771143066,0.08393919365499009,0.48461538461538456,0.6673970201577564,0.9999999999999999,0.8706963299437362,0.8565051953753842,0.832480826789445,0
0.1875,0.0,0.030303030303030304,0.09090909090909091,0.0,0.7142857142857142,0.09881422924901184,0.12499999999999999,0.0,0.1388888888888889,0.0,0.10294117647058823,1.0,0.13333333333333333,0.09375,0.1111111111111111,0.08823529411764705,0.0,0.666666667,0.0,0.02459016393442623,0.045454545454545456,0.35294117647058826,0.00847457627118644,0.028901734104046242,0.5072463768115942,0.5,0.03773584905660377,0.05025996533795494,0.42857142857142855,0.28337671997024916,0.36056406515925116,0.09612289119331373,0.078947368,0.0,0.9172413793103448,0.26900584795321636,0.15789473684210525,0.33773861967694563,0.4759615385,0.9765625,0.4174397031539889,0.18661360650146175,0.261753851053894,1.0000000000000002,1.0,0.17204301075268819,1.0,1.0,0.48461538461538456,0.6673970201577564,0.9999999999999999,0.8706963299437362,0.8565051953753842,0.832480826789445,0
0.1875,0.0625,0.030303030303030304,0.09090909090909091,0.05263157894736842,0.14285714285714285,0.039525691699604744,0.0,0.0,0.08333333333333333,0.0,0.08823529411764706,1.0,0.06666666666666667,0.03125,0.16666666666666666,0.029411764705882353,0.0,1.0,0.017857142857142856,0.00819672131147541,0.0,0.031674208144796386,0.01694915254237288,0.005780346820809248,0.06521739130434782,0.046052631578947366,0.014150943396226415,0.0017331022530329288,0.2857142857142857,0.01654890293789513,0.014344760515438853,0.000820306454109271,0.28571428600000004,0.0,0.08275862068965517,0.029239766081871343,0.05263157894736842,0.014684287812041117,0.4285714285,0.9285714285,0.012987012987012988,0.03637123744967896,0.08841463412747248,1.0000000000000002,1.0,0.17204301075268819,1.0,1.0,0.48461538461538456,0.6673970201577564,0.9999999999999999,0.8706963299437362,0.8565051953753842,0.832480826789445,0
0.1875,0.0,0.09090909090909091,0.18181818181818182,0.0,0.42857142857142855,0.15415019762845847,0.08333333333333333,0.0,0.3055555555555555,0.0,0.20588235294117646,0.5,0.13333333333333333,0.15625,0.05555555555555555,0.14705882352941177,0.0,0.4,0.0,0.0,0.0,0.01809954751131222,0.01694915254237288,0.017341040462427744,0.014492753623188406,0.03289473684210526,0.0047169811320754715,0.005199306759098786,0.42857142857142855,0.019338043882484196,0.02650133722343788,0.0004798018882525925,0.0,0.0,0.034482758620689655,0.017543859649122806,0.05263157894736842,0.017621145374449337,0.5,1.0,0.02411873840445269,0.15518394645196365,0.22987804873142847,1.0000000000000002,1.0,0.17204301075268819,1.0,1.0,0.48461538461538456,0.6673970201577564,0.9999999999999999,0.8706963299437362,0.8565051953753842,0.832480826789445,0
0.1875,0.0625,0.030303030303030304,0.09090909090909091,0.05263157894736842,0.14285714285714285,0.02766798418972332,0.0,0.0,0.08333333333333333,0.0,0.058823529411764705,0.5,0.0,0.015625,0.05555555555555555,0.0,0.0,0.0,0.017857142857142856,0.02459016393442623,0.0,0.06787330316742082,0.025423728813559324,0.06358381502890173,0.028985507246376812,0.08552631578947367,0.0,0.19410745233968804,0.42857142857142855,0.0392339159538862,0.04352054461463652,0.0016251354279523294,0.0,0.0,0.296551724137931,0.28362573099415206,0.05263157894736842,0.0381791483113069,0.0,0.8333333334999999,0.04267161410018553,0.06668060199107811,0.1564258911282018,1.0000000000000002,1.0,0.17204301075268819,1.0,1.0,0.48461538461538456,0.6673970201577564,0.9999999999999999,0.8706963299437362,0.8565051953753842,0.832480826789445,0
0.1875,0.0625,0.030303030303030304,0.09090909090909091,0.05263157894736842,0.14285714285714285,0.039525691699604744,0.0,0.0,0.08333333333333333,0.0,0.14705882352941177,1.0,0.0,0.0625,0.38888888888888884,0.0,0.0,0.0,0.017857142857142856,0.04098360655737705,0.0,0.06787330316742082,0.01694915254237288,0.12716763005780346,0.06521739130434782,0.07236842105263158,0.0330188679245283,0.0017331022530329288,0.2857142857142857,0.0392339159538862,0.04522246535375638,0.006229685807150596,0.384615385,0.0,0.12413793103448276,0.07456140350877193,0.10526315789473684,0.039647577092511016,0.43333333350000003,0.75,0.04267161410018553,0.07274247489935795,0.18486696227457106,1.0000000000000002,1.0,0.17204301075268819,1.0,1.0,0.48461538461538456,0.6673970201577564,0.9999999999999999,0.8706963299437362,0.8565051953753842,0.832480826789445,0
0.1875,0.0,0.06060606060606061,0.18181818181818182,0.0,0.2857142857142857,0.075098814229249,0.0625,0.0,0.1111111111111111,0.0,0.07352941176470588,0.5,0.06666666666666667,0.0625,0.05555555555555555,0.058823529411764705,0.0,0.5,0.0,0.0,0.0,0.01809954751131222,0.01694915254237288,0.005780346820809248,0.007246376811594203,0.03289473684210526,0.0047169811320754715,0.005199306759098786,0.42857142857142855,0.012644105615470434,0.01774860199367858,0.00026311716452561524,0.0,0.0,0.034482758620689655,0.014619883040935672,0.05263157894736842,0.014684287812041117,0.5,1.0,0.020408163265306124,0.11638795983897274,0.1945121950804395,1.0000000000000002,1.0,0.17204301075268819,1.0,1.0,0.48461538461538456,0.6673970201577564,0.9999999999999999,0.8706963299437362,0.8565051953753842,0.832480826789445,0
0.1875,0.0625,0.030303030303030304,0.09090909090909091,0.05263157894736842,0.14285714285714285,0.01976284584980237,0.020833333333333332,0.0,0.1111111111111111,0.0,0.08823529411764706,0.5,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.1990950226244344,0.00847457627118644,0.011560693641618497,0.043478260869565216,0.29605263157894735,0.07547169811320754,0.0017331022530329288,0.2857142857142857,0.1723689103756043,0.22659858983710185,0.007754217613372543,0.127906977,0.06310679611650485,0.034482758620689655,0.08771929824561403,0.05263157894736842,0.1409691629955947,0.4914772725,0.87,0.17996289424860853,0.11207729470285815,0.19058265582518052,0.5164835164835165,0.35152941176470587,0.11827956989247312,0.37888019852436133,0.2617316589557171,0.48461538461538456,0.6673970201577564,0.9999999999999999,0.8706963299437362,0.8565051953753842,0.832480826789445,0
0.1875,0.0,0.15151515151515152,0.2727272727272727,0.0,0.42857142857142855,0.09486166007905138,0.0625,0.0,0.1111111111111111,0.0,0.1323529411764706,0.5,0.26666666666666666,0.25,0.05555555555555555,0.29411764705882354,0.0,0.4,0.0,0.0,0.0,0.6425339366515838,0.00847457627118644,0.35260115606936415,0.8115942028985508,0.9407894736842105,0.03773584905660377,0.0017331022530329288,0.2857142857142857,0.7151357381926366,0.9362995380500851,1.0,0.003740065,0.0,0.9862068965517241,1.0,0.05263157894736842,0.7004405286343612,0.49295774649999996,1.0,0.8868274582560297,0.22721425729463213,0.2955398259948543,0.5164835164835165,0.35152941176470587,0.11827956989247312,0.37888019852436133,0.2617316589557171,0.48461538461538456,0.6673970201577564,0.9999999999999999,0.8706963299437362,0.8565051953753842,0.832480826789445,0
0.1875,0.0,0.030303030303030304,0.09090909090909091,0.0,0.42857142857142855,0.12648221343873517,0.0625,0.0,0.2222222222222222,0.0,0.19117647058823528,1.0,0.0,0.0,0.2777777777777778,0.0,0.0,0.0,0.017857142857142856,0.0,0.0,0.081447963800905,0.00847457627118644,0.046242774566473986,0.057971014492753624,0.125,0.16981132075471697,0.0017331022530329288,0.2857142857142857,0.15098549646708814,0.19863846340870409,0.0024918743228602384,0.054945055,0.0,0.06206896551724138,0.05116959064327485,0.05263157894736842,0.1674008810572687,0.484567901,1.0,0.21335807050092764,0.4900545677481477,0.535141206565671,0.5164835164835165,0.35152941176470587,0.11827956989247312,0.37888019852436133,0.2617316589557171,0.48461538461538456,0.6673970201577564,0.9999999999999999,0.8706963299437362,0.8565051953753842,0.832480826789445,0
0.1875,0.0,0.15151515151515152,0.2727272727272727,0.0,0.14285714285714285,0.023715415019762848,0.0,0.0,0.16666666666666666,0.0,0.16176470588235295,0.5,0.13333333333333333,0.03125,0.05555555555555555,0.058823529411764705,0.0,1.0,0.0,0.0,0.0,0.0,0.00847457627118644,0.023121387283236993,0.014492753623188406,0.006578947368421052,0.0,0.020797227036395145,0.42857142857142855,0.0016734845667534398,0.0034038414782397277,3.095496053242532e-05,1.0,0.0,0.020689655172413793,0.0029239766081871343,0.05263157894736842,0.0,0.0,1.0,0.0018552875695732839,0.0,0.08841463412747248,0.7252747252747254,0.17741176470588235,0.021505376344086023,0.27376863935479584,0.13218770654329146,0.48461538461538456,0.6673970201577564,0.9999999999999999,0.8706963299437362,0.8565051953753842,0.832480826789445,0
0.1875,0.0,0.030303030303030304,0.09090909090909091,0.0,0.2857142857142857,0.05928853754940711,0.04166666666666667,0.0,0.1388888888888889,0.0,0.08823529411764706,0.5,0.06666666666666667,0.03125,0.05555555555555555,0.029411764705882353,0.0,1.0,0.0,0.0,0.0,0.05429864253393666,0.00847457627118644,0.028901734104046242,0.028985507246376812,0.08552631578947367,0.018867924528301886,0.015597920277296359,0.42857142857142855,0.03960580141316474,0.05300267444687576,0.001315585822628076,0.060606060999999996,0.0048543689320388345,0.08275862068965517,0.1154970760233918,0.05263157894736842,0.03524229074889868,0.46875,0.9444444445,0.0463821892393321,0.08952919986867211,0.1700281425460306,0.7252747252747254,0.17741176470588235,0.021505376344086023,0.27376863935479584,0.13218770654329146,0.48461538461538456,0.6673970201577564,0.9999999999999999,0.8706963299437362,0.8565051953753842,0.832480826789445,0
0.25,0.0625,0.12121212121212122,0.18181818181818182,0.05263157894736842,0.14285714285714285,0.01976284584980237,0.0,0.0,0.1111111111111111,0.0,0.1323529411764706,0.5,0.13333333333333333,0.03125,0.05555555555555555,0.14705882352941177,0.0,0.4,0.0,0.05737704918032787,0.0,0.05882352941176472,0.00847457627118644,0.0,0.028985507246376812,0.046052631578947366,0.04245283018867924,0.0017331022530329288,0.2857142857142857,0.022499070286351803,0.020423048869438368,0.000866738894907909,0.036363636,0.0,0.04827586206896552,0.038011695906432746,0.05263157894736842,0.01908957415565345,0.4914529915,0.730769231,0.012987012987012988,0.0,0.08841463412747248,0.37362637362637363,0.31858823529411767,0.05376344086021506,0.41419803691312346,0.41539986781229343,0.48461538461538456,0.6673970201577564,0.9999999999999999,0.8706963299437362,0.8565051953753842,0.832480826789445,0
0.1875,0.0625,0.030303030303030304,0.09090909090909091,0.05263157894736842,0.14285714285714285,0.039525691699604744,0.0,0.0,0.1111111111111111,0.0,0.07352941176470588,0.5,0.13333333333333333,0.0625,0.05555555555555555,0.058823529411764705,0.0,1.0,0.0,0.0,0.0,0.10859728506787332,0.00847457627118644,0.005780346820809248,0.028985507246376812,0.1644736842105263,0.0,0.0017331022530329288,0.2857142857142857,0.10078095946448494,0.13299294918550936,0.013372542950007739,0.0,0.0,0.041379310344827586,0.05847953216374269,0.05263157894736842,0.03524229074889868,0.0,1.0,0.0463821892393321,0.0,0.08841463412747248,0.25274725274725274,0.5825882352941176,1.0,0.4051359315799969,0.5432914738929279,0.48461538461538456,0.6673970201577564,0.9999999999999999,0.8706963299437362,0.8565051953753842,0.832480826789445,0
0.1875,0.0,0.12121212121212122,0.2727272727272727,0.0,0.2857142857142857,0.13833992094861658,0.020833333333333332,0.0,0.19444444444444442,0.0,0.19117647058823528,0.7,0.4,0.234375,0.16666666666666666,0.2647058823529412,0.0,0.666666667,0.0,0.01639344262295082,0.045454545454545456,0.031674208144796386,0.00847457627118644,0.046242774566473986,0.14492753623188406,0.039473684210526314,0.014150943396226415,0.14038128249566725,0.5714285714285714,0.054295277054667156,0.06783369803063458,0.004333694474539545,0.0,0.0048543689320388345,0.5793103448275863,0.3845029239766082,0.05263157894736842,0.039647577092511016,0.5,0.5,0.04823747680890538,0.24247491633119317,0.38313008118957587,0.1043956043956044,0.05694117647058824,0.043010752688172046,0.07475682981410499,0.04329147389292796,0.48461538461538456,0.6673970201577564,0.9999999999999999,0.8706963299437362,0.8565051953753842,0.832480826789445,0
0.1875,0.0,0.09090909090909091,0.2727272727272727,0.0,0.2857142857142857,0.15019762845849802,0.10416666666666667,0.0,0.25,0.0,0.29411764705882354,0.888888889,0.2,0.046875,0.4444444444444444,0.11764705882352941,0.0,0.75,0.0,0.06557377049180328,0.18181818181818182,0.2081447963800905,0.01694915254237288,0.2890173410404624,0.2826086956521739,0.256578947368421,0.09433962264150943,0.1386481802426343,0.5714285714285714,0.3551506136110078,0.4410406029662047,0.034089150286333386,0.154654655,0.0048543689320388345,0.5655172413793104,0.4064327485380117,0.05263157894736842,0.3509544787077826,0.4798913045,0.875,0.42115027829313545,0.39827794770274433,0.5146185115029778,0.4340659340659341,0.23858823529411766,0.25806451612903225,0.4603505195754769,0.19497686715135493,0.48461538461538456,0.6673970201577564,0.9999999999999999,0.8706963299437362,0.8565051953753842,0.832480826789445,0
0.3125,0.1875,0.030303030303030304,0.09090909090909091,0.15789473684210525,0.14285714285714285,0.05138339920948617,0.0,0.0,0.1388888888888889,0.0,0.16176470588235295,1.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.13114754098360656,0.0,0.08597285067873305,0.0,0.011560693641618497,0.014492753623188406,0.02631578947368421,0.05660377358490566,0.0,0.2857142857142857,0.030866493120119003,0.015074155117918793,0.0001238198421297013,0.09356725099999999,0.014563106796116504,0.041379310344827586,0.03216374269005848,0.21052631578947367,0.032305433186490456,0.48245614049999996,0.0,0.00927643784786642,0.014548494979871582,0.1105182926593406,0.4340659340659341,0.23858823529411766,0.25806451612903225,0.4603505195754769,0.19497686715135493,0.48461538461538456,0.6673970201577564,0.9999999999999999,0.8706963299437362,0.8565051953753842,0.832480826789445,1
0.25,0.0,0.09090909090909091,0.18181818181818182,0.0,0.5714285714285714,0.11067193675889327,0.12499999999999999,0.0,0.2222222222222222,0.0,0.20588235294117646,0.8,0.4666666666666667,0.28125,0.2222222222222222,0.3235294117647059,0.0,0.636363636,0.0,0.06557377049180328,0.045454545454545456,0.11764705882352942,0.00847457627118644,0.12138728323699421,0.13043478260869565,0.125,0.07547169811320754,0.0017331022530329288,0.2857142857142857,0.17143919672740796,0.16654510089958666,0.023293607800650054,0.27450980399999997,0.0,0.12413793103448276,0.13450292397660818,0.05263157894736842,0.20264317180616737,0.456730769,0.8,0.16883116883116883,0.40232875004627755,0.42345956343401775,0.4340659340659341,0.23858823529411766,0.25806451612903225,0.4603505195754769,0.19497686715135493,0.48461538461538456,0.6673970201577564,0.9999999999999999,0.8706963299437362,0.8565051953753842,0.832480826789445,0
0.1875,0.0,0.030303030303030304,0.09090909090909091,0.0,0.5714285714285714,0.011857707509881422,0.0,0.0,0.08333333333333333,0.0,0.044117647058823525,0.5,0.06666666666666667,0.03125,0.05555555555555555,0.029411764705882353,0.0,1.0,0.017857142857142856,0.0,0.0,0.009049773755656108,0.00847457627118644,0.0,0.007246376811594203,0.019736842105263157,0.0,0.0017331022530329288,0.2857142857142857,0.002603198214949795,0.0046194991490396305,6.190992106485064e-05,0.0,0.0,0.006896551724137931,0.0043859649122807015,0.0,0.0029368575624082226,0.0,0.0,0.0055658627087198514,0.0,0.08841463412747248,0.4340659340659341,0.23858823529411766,0.25806451612903225,0.4603505195754769,0.19497686715135493,0.48461538461538456,0.6673970201577564,0.9999999999999999,0.8706963299437362,0.8565051953753842,0.832480826789445,0
0.3125,0.0,0.09090909090909091,0.18181818181818182,0.0,0.5714285714285714,0.38735177865612647,0.24999999999999997,0.0,0.3333333333333333,0.0,0.22058823529411764,0.5,0.26666666666666666,0.25,0.05555555555555555,0.23529411764705882,0.0,0.5,0.0,0.0,0.0,0.03619909502262444,0.01694915254237288,0.07514450867052022,0.13768115942028986,0.05921052631578947,0.0047169811320754715,0.008665511265164644,0.5714285714285714,0.08720714020081816,0.11524434719183078,0.004325955734406439,0.0,0.0,0.20689655172413793,0.09064327485380116,0.05263157894736842,0.10572687224669604,0.5,1.0,0.13543599257884972,0.6897064286646172,0.7171409212463418,0.09340659340659341,0.041411764705882356,0.0,0.051492256220503844,0.031064111037673495,0.48461538461538456,0.6673970201577564,0.9999999999999999,0.8706963299437362,0.8565051953753842,0.832480826789445,1
0.1875,0.0625,0.030303030303030304,0.09090909090909091,0.05263157894736842,0.2857142857142857,0.06324110671936758,0.04166666666666667,0.0,0.1111111111111111,0.0,0.07352941176470588,0.5,0.13333333333333333,0.0625,0.05555555555555555,0.058823529411764705,0.0,1.0,0.017857142857142856,0.3278688524590164,0.045454545454545456,0.4343891402714933,0.025423728813559324,0.24277456647398843,0.2318840579710145,0.375,0.18867924528301885,0.10745233968804159,0.5714285714285714,0.3010412792859799,0.29953805008509604,0.06764432750348244,0.104240766,0.06310679611650485,0.3793103448275862,0.35964912280701755,0.05263157894736842,0.33480176211453744,0.48489583350000004,0.6883116885,0.33766233766233766,0.13198634618314697,0.2823063756226785,0.054945054945054944,0.0371764705882353,0.0,0.059579465136374715,0.06345009914077991,0.48461538461538456,0.6673970201577564,0.9999999999999999,0.8706963299437362,0.8565051953753842,0.832480826789445,0
